1480926077072	0.0	0.0	0.0	0.0	0.0	-Infinity	7.688768162428545	0
1480926077272	0.0	0.0	0.0	0.0	0.0	-Infinity	4.075771783902307	0
1480926077472	0.0	0.0	0.0	0.0	0.0	-Infinity	2.170782647439916	0
1480926077672	0.0	0.0	0.0	0.0	0.0	72.94765940229239	1.0796052104859684	0
1480926077872	0.0	0.0	0.0	0.0	0.0	75.57315263894711	0.5673661336278574	0
1480926078072	0.0	0.0	0.0	0.0	0.0	46.848453616444125	1.6097226332728012	0
1480926078272	0.0	0.0	0.0	0.0	0.0	41.28915978453837	1.06383887482259	0
1480926078473	0.0	0.0	0.0	0.0	0.0	32.46498580795801	0.6723065024430899	0
1480926078672	0.0	0.0	0.0	0.0	0.0	25.105450102066122	0.3377892131312349	0
1480926078873	0.0	0.0	0.0	0.0	0.0	28.943160626844385	1.3139379748495472	0
1480926079073	0.0	0.0	0.0	0.0	0.0	59.83338014759897	0.881548954119584	0
1480926079273	0.0	0.0	0.0	0.0	0.0	70.12468719224252	0.9819579334978322	0
1480926079472	0.0	0.0	0.0	0.0	0.0	76.69731159800077	0.8830286728341352	0
1480926079673	0.0	0.0	0.0	0.0	0.0	69.18181579201173	1.1565921578801612	0
1480926079872	0.0	0.0	0.0	0.0	0.0	67.87852013171674	1.726422295519961	0
1480926080072	0.0	0.0	0.0	0.0	0.0	61.826303193944455	0.6671485571070069	0
1480926080272	0.0	0.0	0.0	0.0	0.0	71.13810538110896	0.5225114111355201	0
1480926080472	0.0	0.0	0.0	0.0	0.0	74.32340695719708	1.1632006217319903	0
1480926080672	0.0	0.0	0.0	0.0	0.0	72.61465785634394	1.2554343171201277	0
1480926080873	0.0	0.0	0.0	0.0	0.0	71.30041856690588	0.513927406110806	0
1480926081073	0.0	0.0	0.0	0.0	0.0	72.87497370919051	1.3360715628317594	0
1480926081272	0.0	0.0	0.0	0.0	0.0	36.776981814745106	7.38188517735453	0
1480926081473	0.0	0.0	0.0	0.0	0.0	31.595671932336202	21.709632723827724	0
1480926081673	0.0	0.0	0.0	0.0	0.0	65.11027425639067	6.557663472127974	0
1480926081873	0.0	0.0	0.0	0.0	0.0	71.39917636193188	4.006778017062577	0
1480926082073	0.0	0.0	0.0	0.0	0.0	77.44895295578027	6.080332447050575	0
1480926082273	0.0	0.0	0.0	0.0	0.0	74.42796751043011	1.6117726635404868	0
1480926082473	0.0	0.0	0.0	0.0	0.0	68.82132813278527	2.911577756777591	0
1480926082672	0.0	0.0	0.0	0.0	0.0	73.17548641688714	2.649995026091854	0
1480926082872	0.0	0.0	0.0	0.0	0.0	76.04041503543952	2.0855891179705086	0
1480926083072	0.0	0.0	0.0	0.0	0.0	74.13947352352356	1.2837668138987561	0
1480926083272	0.0	0.0	0.0	0.0	0.0	83.53628961349555	0.5761616188949684	0
1480926083472	0.0	0.0	0.0	0.0	0.0	72.42144742287252	1.1506430100950917	0
1480926083672	0.0	0.0	0.0	0.0	0.0	75.89115502509523	0.49207732234418666	0
1480926083872	0.0	0.0	0.0	0.0	0.0	77.29970921319588	3.555800056556692	0
1480926084072	0.0	0.0	0.0	0.0	0.0	74.08815854773681	20.378024793797998	0
1480926084272	0.0	0.0	0.0	0.0	0.0	38.276277047674334	27.356546079722172	0
1480926084473	0.0	0.0	0.0	0.0	0.0	67.29101990707944	29.463207782939296	0
1480926084672	0.0	0.0	0.0	0.0	0.0	81.77830693209812	13.487286251132097	0
1480926084873	0.0	0.0	0.0	0.0	0.0	-Infinity	5.720419667613944	0
1480926085073	0.0	0.0	0.0	0.0	0.0	79.05681713351403	2.4075728572332054	0
1480926085272	0.0	0.0	0.0	0.0	0.0	76.45120673885384	1.4769586628722855	0
1480926085472	0.0	0.0	0.0	0.0	0.0	71.40852356717946	1.1203204617941582	0
1480926085672	0.0	0.0	0.0	0.0	0.0	68.0589765868881	0.7561369812616534	0
1480926085872	0.0	0.0	0.0	0.0	0.0	32.46498580795801	0.6576661295657003	0
1480926086073	0.0	0.0	0.0	0.0	0.0	53.57036758080228	0.38792907719603786	0
1480926086273	0.0	0.0	0.0	0.0	0.0	69.8440290278508	1.0885144463923546	0
1480926086473	0.0	0.0	0.0	0.0	0.0	76.91064234987151	0.41873844131563004	0
1480926086672	0.0	0.0	0.0	0.0	0.0	55.889760933183396	0.7037809101434549	0
1480926086872	0.0	0.0	0.0	0.0	0.0	78.72021591430419	0.5010765014642493	0
1480926087072	0.0	0.0	0.0	0.0	0.0	77.36583376035712	0.31187726302629987	0
1480926087272	0.0	0.0	0.0	0.0	0.0	26.020599913279625	0.3612573400078522	0
1480926087472	0.0	0.0	0.0	0.0	0.0	74.01753416753807	2.4551833114886468	0
1480926087673	0.0	0.0	0.0	0.0	0.0	80.59092200847496	4.804533078712504	0
1480926087872	0.0	0.0	0.0	0.0	0.0	68.19866246662589	4.218534509660984	0
1480926088072	0.0	0.0	0.0	0.0	0.0	88.57435566407662	4.082822031545299	0
1480926088272	0.0	0.0	0.0	0.0	0.0	85.40425709792486	4.222396043780117	0
1480926088472	0.0	0.0	0.0	0.0	0.0	38.06179973983887	4.5890969521253515	0
1480926088672	0.0	0.0	0.0	0.0	0.0	86.86620206324683	5.148988614430517	0
1480926088873	0.0	0.0	0.0	0.0	0.0	85.45539173103519	3.457609204780829	0
1480926089073	0.0	0.0	0.0	0.0	0.0	86.44024877164802	2.123255790248866	0
1480926089273	0.0	0.0	0.0	0.0	0.0	83.31082153444746	1.7284756320450323	0
1480926089473	0.0	0.0	0.0	0.0	0.0	71.96267291626475	0.9635979029686749	0
1480926089673	0.0	0.0	0.0	0.0	0.0	70.54744165655224	0.6371001443674765	0
1480926089872	0.0	0.0	0.0	0.0	0.0	72.47945024033993	0.8455324919678576	0
1480926090072	0.0	0.0	0.0	0.0	0.0	72.0845210616894	0.8318644716526206	0
1480926090272	0.0	0.0	0.0	0.0	0.0	39.64542466079137	0.5057897287055069	0
1480926090472	0.0	0.0	0.0	0.0	0.0	26.020599913279625	0.6399690387136793	0
1480926090672	0.0	0.0	0.0	0.0	0.0	35.56302500767287	0.6079593272368642	0
1480926090872	0.0	0.0	0.0	0.0	0.0	66.35708978662939	0.4674580392407699	0
1480926091072	0.0	0.0	0.0	0.0	0.0	80.81283783089074	0.3555575485863112	0
1480926091272	0.0	0.0	0.0	0.0	0.0	83.6191390266815	0.3789432603978496	0
1480926091472	0.0	0.0	0.0	0.0	0.0	77.69250926512468	0.36022071832926544	0
1480926091672	0.0	0.0	0.0	0.0	0.0	81.57493468547214	0.45580657857111356	0
1480926091873	0.0	0.0	0.0	0.0	0.0	75.56591982177667	0.35140672037760395	0
1480926092073	0.0	0.0	0.0	0.0	0.0	75.7250879157956	0.2162768062328739	0
1480926092272	0.0	0.0	0.0	0.0	0.0	78.71618907619866	0.14667419096624928	0
1480926092472	0.0	0.0	0.0	0.0	0.0	55.8618320035316	0.4204199859227917	0
1480926092672	0.0	0.0	0.0	0.0	0.0	76.78075746776612	0.39555925016520005	0
1480926092872	0.0	0.0	0.0	0.0	0.0	69.89977947366336	0.16091939874747027	0
1480926093072	0.0	0.0	0.0	0.0	0.0	64.74081582758382	0.07196371433871328	0
